circ_id	SRR1297303	SRR1297304	SRR1297305	SRR1297306	SRR1297307	SRR1297308	SRR1297309	SRR1297310	SRR1297311	SRR1297312	SRR1297313	SRR1297314	SRR1297315	SRR1297316	SRR1297317
20:447888-448074	2	3	1	0	0	0	1	0	0	0	1	0	0	0	0
20:44916755-44919277	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20:44972077-44987296	0	0	0	2	0	0	0	2	0	0	0	0	0	1	2
20:45853922-45855292	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0
20:45902266-45902604	0	0	0	1	0	0	0	1	1	2	2	2	1	0	1
20:46068501-46068638	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20:46583571-46589255	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:47246007-47246517	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
20:47246007-47249439	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0
20:47246007-47254424	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
20:47262287-47276795	0	1	0	0	1	1	0	0	1	0	3	0	2	0	0
20:47262287-47283648	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
20:47276313-47276795	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
20:47276313-47287284	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
20:47291795-47294779	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
20:47623910-47628023	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
20:47623910-47633636	1	0	0	2	0	1	0	2	2	5	2	0	3	2	0
20:47736702-47757463	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
20:4795814-4801062	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0
20:48688656-48692790	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
20:48690946-48692790	4	4	1	0	0	2	2	1	2	0	3	0	0	4	1
20:48941198-48953790	2	0	0	1	1	1	0	1	0	1	0	0	1	0	0
20:48941863-48952884	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20:48951322-48953790	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1
20:48952704-48963898	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0
20:48953555-48963898	2	1	0	3	0	0	2	3	3	2	0	0	3	1	3
20:49074784-49091022	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0
20:49090741-49094963	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0
20:49135832-49174269	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1
20:49233305-49233709	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
20:49264715-49271750	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20:49269941-49271750	0	1	0	0	0	0	0	1	2	2	1	0	0	0	1
20:49849578-49855581	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
20:49855437-49864844	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
20:50127974-50130947	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
20:50942030-50955285	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20:51473979-51524110	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20:51516783-51524110	1	0	0	0	1	0	0	0	0	0	1	1	0	1	2
20:51656937-51690819	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1
20:51674152-51676208	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
20:51674152-51690819	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
20:51689063-51697482	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
20:53253498-53256444	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0
20:53253498-53256571	0	0	0	1	1	1	0	0	3	1	2	2	1	0	0
20:54157168-54171670	0	0	2	0	0	0	0	0	2	8	6	5	2	0	0
20:56381432-56388202	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20:58271362-58272875	0	2	2	1	1	0	0	0	1	1	0	0	0	1	0
20:58438944-58441083	3	12	6	14	3	3	9	12	11	12	10	2	10	3	6
20:58667489-58673711	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1
20:58903791-58904230	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
20:58999342-58999809	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0
20:59743106-59755364	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0
20:59767185-59774490	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
20:59851567-59861498	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0
20:59968966-59992520	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
20:60180049-60180913	2	1	0	0	0	0	0	0	2	1	0	2	1	1	1
20:62139074-62140944	5	0	1	3	4	2	2	3	7	0	1	2	2	2	0
20:62942986-62943692	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
20:63775677-63790790	11	6	0	6	2	0	4	0	3	3	0	3	0	3	3
20:63928334-63931022	0	0	1	1	1	0	2	0	0	1	0	2	0	0	2
20:63983046-63985025	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
20:8740343-8741573	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
20:9096286-9217452	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:14498441-14510461	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
21:14966202-15043574	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
21:14991200-15043574	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
21:15014343-15043574	10	7	5	4	6	5	5	0	5	8	7	1	3	7	6
21:15040362-15043574	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0
21:15762890-15766141	12	9	10	10	4	0	7	16	6	6	7	3	8	9	4
21:15762890-15778027	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
21:15762890-15805258	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0
21:15777903-15805258	0	0	1	3	0	1	1	0	1	2	0	0	1	0	0
21:15777903-15818846	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
21:15777903-15833548	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0
21:15811136-15831629	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21:15833347-15842540	1	0	2	2	0	2	1	1	3	1	2	0	1	1	2
21:15864267-15874526	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
21:25954589-25955755	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
21:25975069-26000182	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
21:26050999-26053348	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21:29109039-29160056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
21:29305203-29329693	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1
21:29321220-29329693	3	0	2	14	1	1	2	2	6	5	4	3	9	7	5
21:29326058-29329693	2	0	1	1	0	0	1	3	1	2	1	0	1	0	2
21:32447162-32447940	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
21:32607648-32610005	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
21:32650183-32653366	0	1	0	4	2	0	1	1	2	0	0	0	1	0	0
21:32681495-32684119	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21:32751168-32762330	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
21:33241885-33245074	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
21:33246717-33260727	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
21:33414887-33421685	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
21:33414887-33432871	0	0	2	1	0	0	0	0	3	0	1	0	0	0	0
21:33421479-33432871	0	4	2	1	0	0	0	1	0	0	0	0	1	0	1
21:33426883-33432871	0	1	2	1	0	0	0	0	1	1	1	1	0	0	1
21:33432176-33432871	2	3	5	2	0	0	3	3	4	3	3	2	3	4	0
21:33581301-33586181	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
21:33602233-33603537	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
21:34102834-34125480	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
21:34834409-34859578	2	0	1	1	0	0	0	0	0	3	0	0	1	2	0
21:36247516-36248568	2	1	7	7	0	2	2	13	10	1	2	3	4	1	3
21:36247516-36253909	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
21:36247516-36260732	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
21:36333645-36345031	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
21:36338778-36344707	7	15	5	14	6	6	7	11	14	9	6	5	12	7	10
21:36362182-36369876	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
21:36754179-36767285	2	0	1	3	0	0	0	1	0	0	1	0	0	1	0
21:37108391-37129063	0	1	0	0	0	2	0	1	2	1	0	0	0	0	1
21:37108391-37132766	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0
21:37108391-37144645	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
21:37108391-37147603	1	0	0	0	0	0	1	0	1	2	3	0	1	3	0
21:37108391-37152029	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0
21:37108391-37153277	1	0	0	1	0	0	0	0	1	0	0	0	1	2	0
21:37187048-37196036	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0
21:37420298-37421866	7	6	2	6	0	4	2	2	7	3	3	3	5	1	0
21:37420298-37425781	1	0	0	0	1	1	0	2	2	0	0	1	0	1	1
21:37420298-37428908	1	0	0	0	0	0	0	0	2	4	0	0	0	0	0
21:37420298-37430400	1	2	1	1	0	0	0	0	0	4	3	2	3	0	1
21:37420298-37472880	2	1	2	10	1	0	0	2	0	4	1	2	2	3	0
21:37420298-37480826	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
21:37420298-37496258	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0
21:39206107-39212707	7	6	5	10	4	2	7	8	5	5	3	2	10	5	5
21:39206107-39229436	2	2	1	1	0	1	5	0	0	1	0	0	3	0	0
21:39218151-39225197	0	1	0	2	1	0	0	1	1	1	0	0	0	0	2
21:39224407-39229436	1	0	0	0	0	0	0	1	2	2	0	2	0	0	0
21:39224407-39232498	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
21:39228499-39229436	1	0	2	4	1	0	1	0	4	0	1	0	2	1	1
21:39269898-39274472	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
21:41226265-41257326	1	2	2	4	0	1	3	0	7	3	0	1	0	0	4
21:41237512-41257326	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
21:41489506-41494578	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
21:42994847-42995343	0	3	1	0	0	0	0	1	0	2	4	0	1	0	0
21:43004325-43007618	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:43094470-43095743	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0
21:43746078-43749080	1	2	1	4	0	1	4	0	2	3	0	1	1	4	3
21:44052279-44063785	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
21:44059102-44077784	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:44079563-44080127	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
21:44477761-44477865	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
21:44855209-44861271	4	4	4	5	0	0	3	4	2	0	3	0	3	1	1
21:45118563-45128573	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
21:45128401-45134832	13	8	4	10	3	7	6	6	10	3	5	2	10	6	7
21:45128401-45144701	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
21:45171609-45185091	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
21:45990257-45990422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
21:46111476-46111591	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:46115871-46116814	0	0	0	1	0	0	0	0	1	1	1	1	0	1	2
21:46116769-46117936	1	0	0	0	0	1	0	0	5	2	0	0	0	7	1
21:46279992-46280575	2	0	0	0	0	0	1	2	1	0	0	1	0	0	0
21:46334396-46334768	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:46349011-46349820	1	1	0	2	0	1	0	0	1	1	3	1	5	1	0
21:46643534-46644488	1	1	0	2	0	0	3	0	2	1	1	0	1	0	0
21:6486137-6487412	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0
22:16637039-16638740	0	0	0	1	0	0	0	1	2	1	1	3	1	0	1
22:17203562-17209598	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
22:17598193-17600095	1	0	2	0	1	0	0	0	1	0	1	0	0	1	0
22:20933778-20934244	3	8	3	6	1	2	6	3	3	4	4	4	4	7	2
22:21052248-21055176	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
22:21669912-21675115	0	2	0	0	0	0	0	1	2	1	0	0	0	0	0
22:21700975-21710908	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
22:21799011-21807846	0	0	3	1	1	1	2	1	2	2	2	0	6	0	1
22:21805849-21807846	1	4	1	2	0	0	1	3	1	5	1	0	2	1	1
22:23273080-23273774	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1
22:23791755-23793688	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0
22:24302194-24313466	4	3	5	12	4	1	5	6	7	4	2	1	10	6	8
22:24302194-24347176	1	0	0	3	1	1	0	0	0	1	2	1	0	0	0
22:24302194-24369320	0	1	1	3	0	0	0	0	0	1	0	0	0	1	1
22:24313312-24369320	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:24365475-24369320	0	1	1	0	0	1	1	0	0	0	1	0	0	0	2
22:25375812-25376008	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
22:25604376-25644665	1	0	0	0	1	2	0	0	3	0	1	1	0	1	0
22:25661575-25667800	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
22:25661575-25674528	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0
22:25663629-25674528	0	0	1	0	0	0	0	2	3	2	1	0	2	0	1
22:25678815-25704209	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:25685169-25695214	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
22:26457858-26458577	1	3	0	0	0	0	3	1	1	0	0	0	0	2	0
22:26476992-26479355	2	0	1	0	0	0	1	0	0	1	1	0	0	0	1
22:26570754-26586861	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
22:26860683-26862105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
22:27853512-27860241	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0
22:27853512-27873815	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:27858386-27897892	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
22:27873737-27914347	0	0	1	0	0	0	1	0	2	2	1	1	1	0	2
22:27894554-27914347	1	1	1	5	1	2	2	5	4	2	3	0	7	2	3
22:27910963-27914347	4	0	0	0	1	0	0	3	2	0	1	1	2	0	0
22:28296197-28297852	0	0	0	4	0	0	0	0	0	1	1	1	2	0	0
22:28514756-28519320	4	1	0	2	2	1	4	3	1	2	2	0	4	4	4
22:28694031-28695873	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0
22:28744614-28746008	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
22:28844126-28846512	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:29121356-29125416	2	1	1	1	1	0	0	0	1	0	1	0	2	0	1
22:29286922-29287134	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0
22:29350034-29351825	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
22:29536623-29539476	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
22:29542858-29549158	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:29636750-29639212	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0
22:29636750-29642285	0	2	0	1	0	0	0	0	0	0	0	1	3	0	0
22:29790521-29792516	0	0	0	3	0	0	0	0	1	0	1	0	1	0	1
22:29793359-29793676	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
22:29822334-29832342	0	0	0	0	1	0	0	0	2	2	0	0	1	0	0
22:29970975-29979052	1	0	0	1	0	0	3	1	0	0	0	0	0	2	0
22:29970975-29998857	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0
22:29978441-29979052	0	0	0	2	0	0	0	1	1	0	2	0	1	2	0
22:29978441-29988562	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
22:29978441-29991670	2	2	2	4	0	0	1	0	0	1	1	4	0	1	0
22:29978441-29998857	0	1	1	1	0	0	1	3	0	1	1	0	0	1	1
22:29988479-29991670	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
22:30942148-30942271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
22:31097268-31104387	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:31265945-31268200	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
22:31447425-31450360	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0
22:31454143-31463133	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
22:31556941-31561392	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:31602211-31602785	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0
22:31648100-31650778	0	0	0	1	0	0	0	0	1	0	1	2	0	2	0
22:31712082-31725610	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:31758545-31765060	0	0	0	1	0	0	1	0	1	3	2	0	1	1	0
22:31758545-31768863	0	0	2	1	0	1	0	0	1	0	2	2	2	0	2
22:31845017-31845237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
22:31956550-31956650	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:32302511-32305751	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
22:32478980-32479275	2	3	4	8	2	2	9	4	8	8	6	1	7	6	5
22:32478980-32487828	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0
22:32478980-32493281	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:33761370-33765953	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:33761370-33856802	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0
22:35262322-35293743	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
22:35321958-35323914	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
22:35765422-35778078	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:36265150-36265856	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
22:36288726-36288897	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:36292015-36292150	0	0	0	3	0	0	0	0	1	0	0	2	1	1	4
22:36292117-36292234	7	1	3	5	3	4	2	0	2	1	1	1	3	5	11
22:36292174-36293373	1	1	0	2	0	2	1	0	1	4	0	0	3	3	2
22:36300850-36300988	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
22:36316516-36318325	1	0	2	0	1	0	2	1	1	0	0	0	0	0	0
22:36341369-36349255	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0
22:36518762-36519537	1	0	0	1	0	0	0	2	0	1	1	3	0	0	1
22:36932764-36933994	0	3	0	0	1	0	0	0	0	3	0	0	0	0	0
22:37472442-37474677	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
22:37623326-37623633	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2
22:37687909-37688992	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1
22:37812886-37813609	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0
22:37937079-37937792	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:38144052-38144358	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
22:38245934-38248019	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0
22:38493709-38499499	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
22:38493709-38501280	2	0	0	0	0	2	0	1	1	0	1	0	0	0	0
22:38494629-38501280	7	3	2	8	4	3	2	0	3	0	1	1	6	2	6
22:38495795-38501280	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
22:38498084-38501280	0	1	1	0	1	0	0	1	1	2	0	1	2	0	1
22:38499399-38501280	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0
22:38552665-38568289	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
22:40117054-40125862	0	0	0	0	0	0	2	1	0	0	0	1	1	0	1
22:40277076-40285770	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
22:40552105-40594735	2	0	3	1	1	3	1	0	0	1	0	2	1	1	0
22:40830839-40835887	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:40844838-40848369	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0
22:40881769-40882177	0	0	0	1	0	1	2	0	1	0	0	0	2	0	0
22:40953554-40964117	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
22:40953554-40967884	0	1	0	0	1	2	0	1	0	1	1	0	1	0	0
22:41125863-41127748	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0
22:41125863-41140257	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0
22:41135812-41140257	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0
22:41137652-41141222	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
22:41140139-41141222	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0
22:41149760-41155113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
22:41172498-41173784	3	0	1	1	0	0	0	0	0	0	1	0	1	2	0
22:41325563-41325918	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
22:41338312-41339191	2	1	0	1	1	0	1	0	0	2	1	0	2	3	0
22:41342528-41343576	0	2	0	3	1	0	0	2	1	2	1	3	2	2	0
22:41656902-41658352	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
22:41808874-41810000	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
22:41808874-41810291	2	0	1	0	0	0	0	3	0	2	0	1	0	0	0
22:42209650-42215341	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0
22:42411406-42411736	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
22:42831548-42835493	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
22:42871062-42871187	0	0	0	1	1	0	0	0	0	1	3	1	1	2	0
22:42876136-42893613	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22:42890946-42891182	1	2	2	0	0	0	1	0	0	0	1	0	3	0	3
22:42909426-42912157	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0
22:43039779-43046573	0	3	2	6	2	1	4	1	2	2	4	0	0	5	3
22:43039779-43051887	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
22:43046409-43079986	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
22:43667103-43687581	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
22:45178237-45178900	1	5	6	4	1	1	0	1	0	2	0	1	1	1	2
22:45330602-45332710	0	1	1	0	0	0	0	0	1	0	2	0	2	1	1
22:45330602-45340561	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
22:45547084-45547204	0	0	1	0	0	1	1	1	0	0	0	0	0	0	2
22:45574510-45577108	0	1	1	0	0	0	1	0	1	2	0	0	3	0	0
22:45689711-45702847	1	1	2	1	0	1	1	1	0	0	0	1	0	0	0
22:45689711-45718493	0	0	3	2	0	0	0	3	1	2	0	0	0	0	0
22:45689711-45740538	0	0	1	0	1	0	0	1	2	0	0	0	0	1	2
22:45700281-45740538	0	1	1	3	0	0	2	4	0	3	0	3	4	1	1
22:45729424-45740538	7	1	7	4	3	1	4	3	0	3	9	3	3	1	3
22:45793544-45807022	0	6	2	4	0	3	1	2	2	3	4	0	2	0	1
22:45806958-45843733	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0
22:46235132-46235509	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0
22:46343261-46346544	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0
22:46463706-46464345	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
22:46626750-46637960	2	1	1	4	0	0	0	1	2	0	0	0	0	0	0
22:46669154-46669296	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
22:46720085-46721015	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
22:46878652-46894846	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
22:46974289-46978934	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0
22:46974289-46997709	0	2	3	1	2	0	3	2	4	0	0	0	2	2	2
22:46974289-47037198	0	1	1	1	0	0	0	0	0	0	0	0	2	0	1
22:49794033-49804360	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2
22:50125391-50128507	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0
22:50372019-50389111	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0
22:50372019-50394135	5	3	4	5	0	2	0	4	4	2	5	4	7	2	2
22:50372019-50406875	0	0	2	3	0	0	0	1	1	0	0	3	0	0	0
22:50406688-50423614	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2:100006631-100011571	0	1	0	1	0	0	4	0	0	0	0	0	0	0	1
2:101257790-101262691	0	0	0	0	0	0	2	0	1	0	1	1	1	1	0
2:101257790-101265047	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0
2:101281858-101295181	1	5	3	1	1	0	1	2	2	0	0	2	1	0	0
2:10419733-10420135	2	0	0	1	1	1	2	2	2	1	0	2	3	0	0
2:105296355-105298705	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2:10589042-10607311	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
2:106122969-106166083	0	0	3	2	0	0	0	1	1	0	0	0	0	0	0
2:106145189-106166083	0	2	1	6	2	2	1	1	1	3	1	2	1	2	0
2:106158057-106166083	12	11	9	7	4	0	7	11	3	2	4	4	15	10	2
2:10644319-10668723	0	0	4	1	0	0	0	0	1	1	0	0	6	0	0
2:10659171-10668723	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0
2:10788696-10789889	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2:108672324-108673029	0	1	5	0	0	0	0	2	1	3	1	3	4	0	0
2:108764840-108764995	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2:108771700-108773046	2	2	4	7	0	5	1	2	3	4	0	2	5	5	2
2:108788851-108794721	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2:108791674-108856970	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2:108839184-108856970	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0
2:109564365-109593119	1	2	3	4	1	0	0	2	1	1	0	0	1	0	1
2:109567814-109585838	1	3	0	1	0	0	0	3	1	0	0	0	0	0	0
2:109585125-109585838	0	0	1	1	1	1	1	0	1	0	0	1	1	2	1
2:109585125-109593119	1	0	1	1	0	2	1	1	2	0	0	2	2	1	2
2:109819695-109824953	0	0	1	1	0	0	2	0	0	0	0	1	2	1	0
2:109821904-109824953	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
2:109824221-109824953	0	1	2	2	0	0	1	2	0	0	0	0	0	0	0
2:109825875-109826438	2	0	2	5	1	1	4	7	0	3	0	4	2	3	1
2:109915951-109916656	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0
2:110161602-110163132	1	0	0	2	0	0	1	0	0	1	0	0	0	1	0
2:110161602-110163135	1	0	1	0	0	0	3	1	1	0	4	5	0	1	1
2:110454850-110455555	0	1	5	0	0	0	0	2	1	2	1	2	2	0	0
2:110545068-110545631	2	0	1	3	1	1	0	4	1	0	1	0	3	1	0
2:111863674-111863895	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
